                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                 1.1634,                 1.0155,                  1.907,                0.44358,                   0.38,                0.35748,                0.20198,                  3.259,                 4.3468,                 3.1425,             0.00036513,             0.00036513,             0.00036513
                     86,                 1.1542,                 1.0089,                 1.9023,                0.46068,                 0.3789,                0.36654,                0.20607,                  3.249,                 4.2844,                 3.1187,             0.00036203,             0.00036203,             0.00036203
                     87,                 1.1507,                0.98588,                  1.898,                0.45518,                0.39273,                0.36607,                0.20805,                  3.239,                 4.2573,                 3.1335,             0.00035894,             0.00035894,             0.00035894
                     88,                 1.1315,                0.96454,                 1.8929,                0.45911,                0.38453,                0.36414,                0.20471,                 3.2634,                 4.3037,                 3.1331,             0.00035584,             0.00035584,             0.00035584
                     89,                 1.1152,                0.96588,                 1.8849,                0.46269,                0.38117,                0.37056,                0.20947,                 3.2824,                 4.3323,                 3.1572,             0.00035275,             0.00035275,             0.00035275
                     90,                 1.1232,                 0.9799,                 1.8936,                0.48081,                0.36829,                0.36599,                 0.2095,                 3.2523,                 4.2603,                 3.1369,             0.00034966,             0.00034966,             0.00034966
                     91,                 1.1321,                0.97985,                 1.8958,                0.45796,                0.38203,                0.36273,                0.20633,                 3.2481,                 4.3126,                 3.1286,             0.00034656,             0.00034656,             0.00034656
                     92,                 1.1147,                0.96498,                 1.8896,                0.47457,                0.37917,                0.37194,                0.21096,                  3.235,                 4.2897,                 3.1258,             0.00034347,             0.00034347,             0.00034347
                     93,                 1.1173,                0.96679,                 1.8921,                0.45173,                0.38766,                0.36658,                0.20764,                  3.233,                  4.266,                 3.1073,             0.00034038,             0.00034038,             0.00034038
                     94,                 1.1195,                0.95982,                 1.8863,                0.46718,                0.36388,                0.35242,                0.19988,                 3.2595,                 4.3659,                 3.1226,             0.00033728,             0.00033728,             0.00033728
                     95,                 1.1097,                   0.94,                  1.875,                0.46177,                0.40366,                0.37506,                0.21101,                 3.2525,                 4.2684,                 3.1096,             0.00033419,             0.00033419,             0.00033419
                     96,                 1.1101,                0.95508,                 1.8921,                0.48045,                0.37515,                0.37352,                0.21063,                 3.2379,                 4.2617,                 3.1203,             0.00033109,             0.00033109,             0.00033109
                     97,                  1.117,                0.94406,                 1.8833,                0.46571,                0.39167,                0.36544,                0.20497,                 3.2615,                 4.2591,                 3.1167,               0.000328,               0.000328,               0.000328
                     98,                 1.0941,                 0.9228,                 1.8791,                0.46775,                0.39975,                0.38438,                 0.2188,                 3.2319,                 4.2621,                 3.1125,             0.00032491,             0.00032491,             0.00032491
                     99,                 1.1043,                0.91516,                 1.8752,                0.47278,                0.39189,                0.37941,                0.21587,                 3.2302,                 4.2034,                 3.0879,             0.00032181,             0.00032181,             0.00032181
                    100,                 1.1045,                0.93134,                 1.8779,                0.45481,                0.39202,                0.36959,                0.20821,                 3.2458,                 4.3392,                 3.1283,             0.00031872,             0.00031872,             0.00031872
                    101,                 1.0858,                0.91528,                 1.8833,                0.48724,                0.38372,                0.37755,                0.21196,                 3.2387,                 4.2265,                 3.1098,             0.00031562,             0.00031562,             0.00031562
                    102,                 1.0884,                0.92563,                  1.877,                0.48826,                0.39134,                0.38293,                0.21553,                 3.2522,                  4.248,                 3.1183,             0.00031253,             0.00031253,             0.00031253
                    103,                 1.0922,                 0.9213,                 1.8816,                0.45532,                 0.4067,                0.38305,                0.21437,                 3.2593,                 4.2848,                 3.1122,             0.00030944,             0.00030944,             0.00030944
                    104,                 1.0827,                0.91921,                 1.8782,                0.48457,                0.39829,                 0.3838,                0.21896,                 3.2381,                  4.186,                 3.1132,             0.00030634,             0.00030634,             0.00030634
                    105,                 1.0783,                0.90952,                 1.8764,                0.48814,                0.39201,                0.38104,                0.21569,                 3.2062,                 4.2593,                 3.0856,             0.00030325,             0.00030325,             0.00030325
                    106,                 1.0724,                0.90608,                 1.8675,                0.46826,                0.39486,                0.38566,                0.21961,                  3.226,                 4.2181,                  3.092,             0.00030016,             0.00030016,             0.00030016
                    107,                 1.0508,                0.87726,                  1.859,                0.47775,                 0.3958,                0.38002,                0.21567,                 3.2449,                 4.2536,                 3.1164,             0.00029706,             0.00029706,             0.00029706
                    108,                 1.0728,                0.89442,                 1.8724,                0.49406,                0.38316,                0.38079,                0.21463,                 3.2379,                 4.2353,                 3.1165,             0.00029397,             0.00029397,             0.00029397
                    109,                 1.0555,                0.87938,                 1.8628,                0.48412,                0.37469,                0.36917,                0.21034,                 3.2246,                 4.2988,                 3.0975,             0.00029088,             0.00029088,             0.00029088
                    110,                 1.0445,                0.87419,                 1.8566,                0.47653,                0.38832,                0.37481,                0.21345,                 3.2304,                 4.2183,                 3.0913,             0.00028778,             0.00028778,             0.00028778
                    111,                 1.0562,                0.88072,                 1.8608,                0.47144,                0.39628,                0.37772,                0.21705,                 3.2358,                 4.2409,                 3.0833,             0.00028469,             0.00028469,             0.00028469
                    112,                 1.0481,                0.86998,                 1.8613,                0.48518,                0.39755,                0.38278,                0.21828,                  3.235,                 4.2547,                 3.1074,             0.00028159,             0.00028159,             0.00028159
                    113,                 1.0524,                0.88724,                 1.8659,                0.47096,                0.41054,                0.38028,                0.21762,                 3.2388,                 4.2423,                  3.116,              0.0002785,              0.0002785,              0.0002785
                    114,                 1.0403,                0.87053,                 1.8627,                 0.4781,                0.38636,                0.37648,                 0.2148,                 3.2481,                  4.221,                 3.1176,             0.00027541,             0.00027541,             0.00027541
                    115,                 1.0372,                0.85935,                 1.8542,                0.47106,                0.39735,                0.38056,                0.21742,                 3.2787,                 4.2575,                 3.1278,             0.00027231,             0.00027231,             0.00027231
                    116,                   1.03,                0.85723,                 1.8564,                0.48553,                0.38244,                0.37807,                 0.2131,                 3.2689,                 4.2499,                 3.1301,             0.00026922,             0.00026922,             0.00026922
                    117,                 1.0483,                0.87774,                 1.8633,                0.48186,                0.39636,                 0.3773,                0.21535,                  3.248,                 4.2147,                 3.1082,             0.00026613,             0.00026613,             0.00026613
                    118,                  1.027,                0.84842,                 1.8512,                0.48603,                0.40174,                0.38907,                 0.2207,                 3.2494,                 4.2153,                 3.1097,             0.00026303,             0.00026303,             0.00026303
                    119,                 1.0326,                0.85594,                 1.8491,                0.49246,                0.40497,                 0.3926,                0.22352,                  3.254,                 4.1839,                 3.1133,             0.00025994,             0.00025994,             0.00025994
                    120,                 1.0279,                0.84909,                 1.8481,                 0.5075,                0.38787,                0.38304,                0.21914,                  3.227,                 4.2424,                 3.0965,             0.00025684,             0.00025684,             0.00025684
                    121,                  1.019,                 0.8249,                 1.8426,                0.50213,                0.40044,                0.39301,                0.22539,                 3.2231,                 4.1922,                 3.0798,             0.00025375,             0.00025375,             0.00025375
                    122,                 1.0351,                0.85673,                 1.8551,                0.50721,                0.38743,                0.39229,                0.22452,                 3.2285,                 4.2464,                 3.1039,             0.00025066,             0.00025066,             0.00025066
                    123,                 1.0207,                 0.8412,                 1.8496,                0.49356,                0.40049,                 0.3943,                0.22547,                 3.2281,                 4.2253,                 3.0938,             0.00024756,             0.00024756,             0.00024756
                    124,                 1.0103,                0.83727,                 1.8468,                0.49489,                0.39704,                0.39264,                0.22387,                 3.2471,                 4.1874,                  3.098,             0.00024447,             0.00024447,             0.00024447
                    125,                 1.0263,                  0.843,                 1.8453,                0.50267,                0.40198,                0.39323,                0.22267,                 3.2555,                 4.2205,                 3.1109,             0.00024137,             0.00024137,             0.00024137
                    126,                 1.0022,                 0.8137,                 1.8373,                0.50393,                0.39247,                0.38912,                0.22073,                 3.2432,                   4.22,                 3.0963,             0.00023828,             0.00023828,             0.00023828
                    127,                 1.0054,                0.83757,                 1.8468,                0.49267,                0.38771,                0.37819,                0.21536,                 3.2356,                 4.2557,                 3.0913,             0.00023519,             0.00023519,             0.00023519
                    128,                0.99265,                0.81388,                 1.8442,                0.48524,                 0.3896,                0.38554,                0.22156,                 3.2323,                 4.2704,                 3.1175,             0.00023209,             0.00023209,             0.00023209
