                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                0.70248,                0.69873,                 1.8752,                0.48256,                0.41933,                0.41111,                0.24066,                 3.0637,                 3.7797,                 3.5392,              0.0002488,              0.0002488,              0.0002488
                     78,                0.70027,                0.70015,                 1.8853,                0.48398,                0.43163,                 0.4122,                0.24069,                 3.0906,                  3.818,                 3.5974,             0.00024385,             0.00024385,             0.00024385
                     79,                0.67862,                0.68356,                 1.8656,                0.48241,                0.42987,                 0.4118,                0.24223,                 3.0404,                 3.8094,                 3.5459,              0.0002389,              0.0002389,              0.0002389
                     80,                0.66952,                0.67158,                 1.8586,                0.49552,                0.41905,                0.40703,                0.23985,                 3.0433,                 3.8783,                  3.543,             0.00023395,             0.00023395,             0.00023395
                     81,                0.67182,                0.66633,                 1.8564,                0.47833,                0.43154,                0.41401,                0.24368,                 3.0326,                 3.7867,                 3.5276,               0.000229,               0.000229,               0.000229
                     82,                0.65593,                  0.643,                 1.8409,                0.50851,                0.43039,                0.41756,                0.24438,                 3.0414,                 3.8874,                 3.5493,             0.00022405,             0.00022405,             0.00022405
                     83,                0.67144,                0.65507,                 1.8542,                0.48913,                0.42758,                0.41528,                0.24552,                 3.0316,                 3.8759,                 3.5404,              0.0002191,              0.0002191,              0.0002191
                     84,                0.65679,                 0.6439,                 1.8458,                0.50175,                  0.421,                0.41143,                0.24259,                 3.0618,                 3.8987,                 3.5729,             0.00021415,             0.00021415,             0.00021415
                     85,                0.67474,                0.64719,                 1.8616,                0.49299,                0.42565,                0.41062,                0.24095,                 3.0404,                 3.9249,                 3.5586,              0.0002092,              0.0002092,              0.0002092
                     86,                0.66358,                0.64825,                 1.8603,                 0.5196,                0.42903,                0.41944,                0.24742,                 3.0428,                 3.8533,                 3.5674,             0.00020425,             0.00020425,             0.00020425
                     87,                0.65587,                0.62963,                  1.839,                0.49043,                0.43102,                0.41033,                0.24105,                 3.0339,                 3.9303,                 3.5403,              0.0001993,              0.0001993,              0.0001993
                     88,                0.65494,                0.64455,                 1.8474,                0.50176,                0.43982,                0.42847,                0.25348,                 3.0115,                 3.7206,                 3.5293,             0.00019435,             0.00019435,             0.00019435
                     89,                0.64083,                0.60542,                 1.8411,                0.49686,                0.43989,                0.42337,                0.24708,                 3.0395,                 3.8307,                 3.5432,              0.0001894,              0.0001894,              0.0001894
