                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.1421,                  1.336,                  2.153,                0.34502,                0.34323,                0.27503,                0.15247,                 3.1771,                 4.4779,                 3.7018,             0.00046165,             0.00046165,             0.00046165
                     35,                 1.1327,                 1.3548,                 2.1449,                0.34536,                0.33926,                0.26923,                0.15147,                 3.1593,                 4.5137,                 3.6908,              0.0004567,              0.0004567,              0.0004567
                     36,                 1.1379,                 1.3929,                 2.1613,                0.35348,                0.35042,                 0.2866,                0.16403,                 3.1114,                  4.388,                 3.6347,             0.00045175,             0.00045175,             0.00045175
                     37,                  1.123,                 1.3485,                 2.1345,                0.36628,                0.35557,                0.29246,                0.16579,                 3.1296,                 4.3457,                 3.6024,              0.0004468,              0.0004468,              0.0004468
                     38,                 1.1093,                 1.3106,                  2.127,                0.36633,                0.37065,                 0.3005,                0.17182,                 3.0962,                 4.2055,                 3.6175,             0.00044185,             0.00044185,             0.00044185
                     39,                 1.1221,                 1.3256,                 2.1364,                0.36417,                0.35022,                0.30102,                0.16949,                 3.1192,                 4.3181,                 3.6069,              0.0004369,              0.0004369,              0.0004369
                     40,                 1.1122,                 1.3165,                 2.1298,                0.37548,                0.33802,                0.28869,                0.16619,                 3.1251,                 4.3848,                 3.6347,             0.00043195,             0.00043195,             0.00043195
                     41,                 1.1037,                  1.311,                   2.13,                  0.352,                0.35277,                  0.285,                0.16318,                 3.0875,                 4.4408,                 3.6206,               0.000427,               0.000427,               0.000427
                     42,                 1.1152,                 1.3309,                 2.1371,                0.37025,                0.36056,                0.30657,                0.17234,                  3.118,                 4.2186,                 3.6448,             0.00042205,             0.00042205,             0.00042205
                     43,                 1.0806,                 1.2559,                  2.112,                0.38755,                0.36602,                0.31304,                0.18022,                 3.1319,                 4.2323,                 3.5915,              0.0004171,              0.0004171,              0.0004171
                     44,                 1.0832,                 1.2702,                 2.1208,                0.39588,                0.36945,                0.31914,                0.18407,                 3.1027,                 4.2346,                 3.6106,             0.00041215,             0.00041215,             0.00041215
                     45,                 1.0752,                 1.2432,                 2.0982,                0.40094,                0.37016,                0.32681,                0.18935,                 3.1106,                 4.1563,                 3.6207,              0.0004072,              0.0004072,              0.0004072
                     46,                 1.0619,                 1.2168,                 2.1005,                0.39487,                 0.3679,                0.31951,                0.18475,                 3.1134,                 4.1457,                 3.6258,             0.00040225,             0.00040225,             0.00040225
                     47,                 1.0596,                 1.2167,                 2.1126,                0.39009,                0.37575,                0.32004,                0.18566,                 3.0937,                 4.2446,                 3.6278,              0.0003973,              0.0003973,              0.0003973
                     48,                 1.0781,                 1.2326,                 2.1203,                0.37935,                0.36642,                0.31518,                0.18527,                 3.0709,                 4.1738,                 3.6006,             0.00039235,             0.00039235,             0.00039235
                     49,                 1.0378,                 1.1817,                 2.0974,                0.40137,                0.36488,                0.32777,                0.19129,                 3.0805,                  4.179,                 3.6044,              0.0003874,              0.0003874,              0.0003874
                     50,                 1.0438,                 1.1888,                 2.0921,                0.38662,                0.35152,                0.30527,                 0.1774,                 3.1194,                 4.3357,                 3.6349,             0.00038245,             0.00038245,             0.00038245
                     51,                  1.023,                 1.1491,                 2.0773,                0.42609,                0.37264,                0.34738,                 0.2049,                 3.0463,                 4.0753,                 3.5768,              0.0003775,              0.0003775,              0.0003775
                     52,                 1.0104,                 1.1623,                 2.0783,                0.39779,                 0.3624,                0.32427,                0.18738,                 3.0614,                 4.1832,                 3.6338,             0.00037255,             0.00037255,             0.00037255
                     53,                 1.0496,                 1.1997,                 2.1105,                0.41982,                0.38337,                 0.3517,                0.20631,                 3.0564,                 4.1022,                 3.5956,              0.0003676,              0.0003676,              0.0003676
                     54,                 1.0088,                 1.1282,                 2.0617,                0.42884,                0.36104,                0.34222,                0.20204,                 3.0583,                 4.1076,                 3.5965,             0.00036265,             0.00036265,             0.00036265
                     55,                 0.9978,                 1.1183,                 2.0725,                0.44421,                0.37641,                0.35355,                0.20368,                  3.086,                 4.0931,                 3.6091,              0.0003577,              0.0003577,              0.0003577
                     56,                0.97507,                  1.107,                 2.0624,                0.40833,                0.37517,                0.34386,                0.20324,                 3.0481,                 4.1172,                  3.579,             0.00035275,             0.00035275,             0.00035275
                     57,                0.99256,                 1.1144,                 2.0607,                0.41858,                0.38536,                0.34907,                0.20397,                 3.0768,                 4.0089,                 3.5951,              0.0003478,              0.0003478,              0.0003478
                     58,                 1.0097,                 1.1224,                 2.0727,                0.42571,                0.37308,                0.34198,                0.20008,                 3.0609,                 4.1481,                 3.5881,             0.00034285,             0.00034285,             0.00034285
                     59,                 1.0175,                 1.1231,                 2.0712,                0.42134,                0.40015,                0.35776,                0.20885,                 3.0457,                 3.9766,                 3.6094,              0.0003379,              0.0003379,              0.0003379
                     60,                0.99093,                 1.0715,                 2.0548,                0.44791,                0.40645,                0.38245,                0.22493,                 3.0386,                 3.8327,                 3.5323,             0.00033295,             0.00033295,             0.00033295
                     61,                 1.0013,                 1.1009,                 2.0666,                0.44701,                0.38856,                0.36124,                0.21209,                 3.0521,                 3.9712,                 3.5462,               0.000328,               0.000328,               0.000328
                     62,                 1.0032,                 1.0742,                 2.0642,                0.42876,                0.39765,                0.35349,                0.20565,                 3.0692,                 4.0019,                 3.5787,             0.00032305,             0.00032305,             0.00032305
                     63,                0.98336,                 1.0822,                 2.0514,                0.44302,                0.40697,                0.37746,                0.22259,                 3.0195,                  3.888,                 3.5507,              0.0003181,              0.0003181,              0.0003181
                     64,                0.95716,                 1.0184,                 2.0381,                0.44459,                0.39679,                0.36992,                0.21744,                 3.0267,                 3.9299,                 3.5461,             0.00031315,             0.00031315,             0.00031315
                     65,                0.98597,                   1.08,                 2.0604,                0.45539,                0.41121,                0.38722,                0.22999,                 3.0068,                 3.8098,                 3.5364,              0.0003082,              0.0003082,              0.0003082
                     66,                0.95426,                 1.0332,                 2.0465,                0.46375,                0.39656,                 0.3735,                0.22098,                 3.0179,                 3.8942,                 3.5663,             0.00030325,             0.00030325,             0.00030325
                     67,                0.92944,                 1.0045,                 2.0156,                0.46221,                0.41187,                  0.388,                0.22719,                 3.0344,                 3.8841,                 3.5516,              0.0002983,              0.0002983,              0.0002983
                     68,                0.93051,                0.99044,                 2.0104,                0.47054,                0.39946,                0.38538,                0.22934,                 3.0125,                 3.8793,                  3.547,             0.00029335,             0.00029335,             0.00029335
                     69,                0.93275,                0.98935,                 2.0209,                0.45036,                0.41005,                 0.3784,                0.22341,                 3.0205,                  3.899,                 3.5461,              0.0002884,              0.0002884,              0.0002884
                     70,                0.90123,                0.95476,                 2.0063,                0.48443,                 0.4064,                0.39411,                0.23411,                  3.016,                 3.8579,                 3.5775,             0.00028345,             0.00028345,             0.00028345
                     71,                0.90746,                0.96398,                 2.0121,                0.44651,                0.41783,                0.38613,                0.22862,                 2.9996,                 3.8479,                 3.5314,              0.0002785,              0.0002785,              0.0002785
                     72,                0.90879,                0.96793,                 1.9962,                0.48131,                0.41822,                0.39993,                0.23558,                 2.9998,                 3.7662,                 3.5435,             0.00027355,             0.00027355,             0.00027355
                     73,                0.91688,                0.96841,                 2.0172,                0.46839,                0.42502,                0.39478,                0.23229,                 2.9905,                 3.8243,                  3.512,              0.0002686,              0.0002686,              0.0002686
                     74,                0.89952,                0.91919,                 2.0028,                0.50081,                0.41352,                0.40687,                0.24075,                 3.0169,                 3.7839,                 3.5564,             0.00026365,             0.00026365,             0.00026365
                     75,                0.92929,                0.96248,                 2.0213,                   0.49,                0.42515,                0.40804,                0.24098,                 2.9934,                  3.778,                 3.5488,              0.0002587,              0.0002587,              0.0002587
                     76,                0.89841,                0.94182,                 2.0105,                 0.4967,                 0.4175,                0.41012,                 0.2439,                 2.9701,                 3.7079,                 3.5051,             0.00025375,             0.00025375,             0.00025375
                     77,                0.89833,                0.92017,                 1.9957,                 0.4738,                0.41358,                0.40361,                0.23824,                 3.0223,                 3.8227,                 3.5605,              0.0002488,              0.0002488,              0.0002488
                     78,                0.88337,                 0.8966,                 1.9949,                0.49333,                0.42087,                0.41288,                0.24339,                 3.0114,                 3.7369,                 3.5413,             0.00024385,             0.00024385,             0.00024385
                     79,                0.90479,                0.90971,                 2.0022,                0.46619,                0.42431,                0.39308,                0.23309,                 2.9977,                 3.8448,                 3.5271,              0.0002389,              0.0002389,              0.0002389
                     80,                0.88031,                0.88527,                 1.9848,                0.49559,                 0.4186,                0.40511,                 0.2388,                 3.0021,                 3.7584,                  3.556,             0.00023395,             0.00023395,             0.00023395
                     81,                0.88523,                0.89625,                 1.9818,                0.48937,                0.42703,                0.41793,                 0.2462,                  2.987,                 3.6773,                 3.5237,               0.000229,               0.000229,               0.000229
                     82,                0.88197,                0.89142,                 1.9915,                0.47597,                0.42493,                0.41223,                0.24564,                 2.9847,                 3.7236,                 3.5266,             0.00022405,             0.00022405,             0.00022405
                     83,                0.88132,                0.90564,                 2.0033,                0.48624,                0.42669,                  0.409,                0.24279,                 3.0168,                 3.7921,                 3.5684,              0.0002191,              0.0002191,              0.0002191
                     84,                0.86964,                0.89094,                 1.9866,                0.49008,                0.41866,                0.41345,                 0.2447,                 2.9961,                 3.7674,                 3.5237,             0.00021415,             0.00021415,             0.00021415
                     85,                0.86347,                0.85331,                   1.98,                 0.5074,                0.42965,                0.42035,                0.25139,                 2.9736,                 3.7942,                 3.5224,              0.0002092,              0.0002092,              0.0002092
                     86,                0.84672,                 0.8586,                 1.9748,                0.49795,                 0.4348,                 0.4188,                0.25034,                  2.948,                 3.7349,                 3.5017,             0.00020425,             0.00020425,             0.00020425
                     87,                0.86429,                0.84785,                 1.9742,                0.51841,                0.43051,                0.43054,                0.25787,                 2.9519,                 3.7006,                 3.4995,              0.0001993,              0.0001993,              0.0001993
                     88,                0.83189,                0.81542,                 1.9618,                0.51274,                0.42647,                0.42039,                0.24769,                 2.9871,                 3.7498,                 3.5147,             0.00019435,             0.00019435,             0.00019435
                     89,                0.82022,                0.79826,                  1.952,                0.52068,                0.42924,                0.42631,                0.25428,                 3.0013,                 3.7106,                 3.5337,              0.0001894,              0.0001894,              0.0001894
                     90,                0.85204,                0.81448,                 1.9722,                0.49659,                 0.4361,                 0.4226,                0.25052,                  2.999,                 3.7598,                  3.534,             0.00018445,             0.00018445,             0.00018445
                     91,                0.83342,                 0.8043,                 1.9673,                0.52183,                  0.427,                0.42798,                0.25639,                 2.9636,                 3.7346,                 3.5066,              0.0001795,              0.0001795,              0.0001795
                     92,                0.81455,                0.80378,                 1.9466,                0.51547,                 0.4375,                0.43062,                0.25561,                  2.965,                 3.7236,                  3.507,             0.00017455,             0.00017455,             0.00017455
                     93,                0.80299,                0.76029,                 1.9454,                0.51904,                0.44503,                0.43935,                0.26305,                 2.9879,                 3.7065,                 3.5452,              0.0001696,              0.0001696,              0.0001696
                     94,                0.83502,                0.82959,                 1.9629,                0.52195,                0.44105,                0.43142,                0.25811,                 2.9555,                 3.7199,                 3.4965,             0.00016465,             0.00016465,             0.00016465
                     95,                 0.8218,                0.77254,                 1.9529,                  0.533,                0.43498,                0.43552,                0.26152,                 2.9673,                 3.7132,                 3.5148,              0.0001597,              0.0001597,              0.0001597
                     96,                0.80652,                0.76347,                 1.9511,                0.51218,                0.44342,                0.43034,                0.25629,                 3.0109,                 3.7401,                 3.5629,             0.00015475,             0.00015475,             0.00015475
                     97,                0.80321,                0.76478,                   1.95,                0.51409,                0.43728,                0.42768,                0.25561,                 2.9862,                 3.7525,                 3.5481,              0.0001498,              0.0001498,              0.0001498
                     98,                0.78604,                 0.7325,                 1.9377,                0.52568,                0.43987,                0.43899,                0.26318,                  2.974,                 3.7165,                 3.5139,             0.00014485,             0.00014485,             0.00014485
                     99,                0.79324,                0.75388,                 1.9404,                0.51896,                0.44701,                0.43836,                0.26413,                 2.9638,                 3.7124,                  3.525,              0.0001399,              0.0001399,              0.0001399
                    100,                0.78811,                0.73707,                 1.9381,                0.50876,                0.44659,                0.43138,                0.26026,                 2.9618,                  3.724,                 3.5173,             0.00013495,             0.00013495,             0.00013495
                    101,                0.81092,                0.74736,                 1.9486,                0.54213,                0.43649,                0.43829,                0.26403,                 2.9654,                 3.6845,                 3.5225,                0.00013,                0.00013,                0.00013
                    102,                0.77084,                0.71367,                 1.9225,                0.52808,                 0.4392,                0.43647,                0.26213,                 2.9636,                  3.681,                 3.5092,             0.00012505,             0.00012505,             0.00012505
                    103,                0.76847,                0.70385,                 1.9271,                0.51482,                 0.4464,                0.43956,                0.26455,                 2.9671,                  3.744,                 3.4974,              0.0001201,              0.0001201,              0.0001201
                    104,                0.77954,                0.69912,                 1.9256,                0.52098,                0.45208,                0.43945,                0.26455,                 2.9616,                 3.7173,                  3.513,             0.00011515,             0.00011515,             0.00011515
                    105,                0.76437,                0.68097,                 1.9289,                 0.5349,                0.43842,                0.43879,                0.26585,                 2.9659,                 3.7506,                 3.5211,              0.0001102,              0.0001102,              0.0001102
                    106,                0.76827,                0.69558,                 1.9244,                0.53089,                0.44974,                0.44506,                0.26742,                 2.9642,                  3.741,                 3.5263,             0.00010525,             0.00010525,             0.00010525
                    107,                0.77996,                0.69244,                 1.9359,                0.53245,                0.44922,                0.44515,                0.26662,                 2.9668,                 3.7382,                 3.5221,              0.0001003,              0.0001003,              0.0001003
                    108,                0.78229,                0.69174,                 1.9343,                0.52814,                0.44533,                0.44115,                 0.2639,                 2.9754,                 3.7471,                 3.5223,              9.535e-05,              9.535e-05,              9.535e-05
                    109,                 0.7513,                0.66399,                 1.9124,                0.53381,                0.45573,                0.45128,                0.26949,                 2.9732,                 3.7227,                 3.5289,               9.04e-05,               9.04e-05,               9.04e-05
                    110,                0.76657,                0.67419,                 1.9275,                 0.5476,                 0.4457,                0.44678,                0.26816,                 2.9694,                 3.7464,                 3.5291,              8.545e-05,              8.545e-05,              8.545e-05
                    111,                0.74209,                0.65222,                 1.9141,                0.53266,                0.44547,                0.44336,                0.26775,                 2.9739,                 3.7762,                 3.5211,               8.05e-05,               8.05e-05,               8.05e-05
                    112,                0.75936,                0.66983,                 1.9191,                0.53413,                0.45084,                0.44728,                 0.2674,                 2.9848,                 3.7435,                 3.5306,              7.555e-05,              7.555e-05,              7.555e-05
                    113,                0.76503,                0.65734,                 1.9212,                0.52717,                0.45611,                0.45427,                0.27148,                  2.986,                 3.7148,                  3.544,               7.06e-05,               7.06e-05,               7.06e-05
                    114,                0.70722,                0.61064,                 1.8915,                0.56319,                0.44314,                0.45431,                0.27174,                 2.9834,                 3.7229,                 3.5318,              6.565e-05,              6.565e-05,              6.565e-05
                    115,                0.71214,                0.61073,                 1.8929,                0.54454,                0.44967,                0.45215,                0.27186,                  2.971,                 3.7579,                 3.5276,               6.07e-05,               6.07e-05,               6.07e-05
                    116,                 1.9561,                 1.5463,                 2.6279,                0.53702,                0.45496,                0.45277,                0.27186,                 2.9941,                 3.7742,                 3.5523,              5.575e-05,              5.575e-05,              5.575e-05
                    117,                 1.9233,                 1.4722,                 2.6014,                0.54545,                0.45306,                0.45088,                0.27181,                 2.9968,                 3.7583,                 3.5573,               5.08e-05,               5.08e-05,               5.08e-05
                    118,                 1.9044,                 1.4353,                  2.589,                0.56779,                0.44045,                0.45215,                0.27284,                 3.0044,                 3.7914,                 3.5698,              4.585e-05,              4.585e-05,              4.585e-05
                    119,                 1.8929,                 1.4017,                 2.5776,                0.55754,                0.43686,                0.44956,                0.27164,                 3.0053,                 3.8344,                 3.5638,               4.09e-05,               4.09e-05,               4.09e-05
                    120,                 1.8546,                 1.3277,                 2.5431,                0.55368,                 0.4484,                0.44822,                0.26976,                 3.0114,                 3.8728,                 3.5806,              3.595e-05,              3.595e-05,              3.595e-05
                    121,                 1.8532,                 1.3325,                 2.5434,                0.54452,                0.44986,                 0.4514,                0.27173,                 3.0163,                  3.856,                 3.5886,                3.1e-05,                3.1e-05,                3.1e-05
                    122,                 1.8142,                 1.3054,                 2.5167,                 0.5604,                0.43831,                0.45405,                0.27264,                 3.0194,                 3.8734,                 3.5865,              2.605e-05,              2.605e-05,              2.605e-05
                    123,                  1.827,                 1.3056,                 2.5204,                0.55255,                0.44886,                0.45365,                0.27229,                 3.0185,                  3.852,                 3.5932,               2.11e-05,               2.11e-05,               2.11e-05
                    124,                 1.8054,                 1.2515,                 2.5115,                0.55977,                0.44348,                0.45327,                  0.272,                 3.0235,                 3.8698,                 3.6012,              1.615e-05,              1.615e-05,              1.615e-05
                    125,                 1.8059,                 1.2601,                  2.506,                0.54924,                0.45002,                0.45493,                0.27361,                 3.0205,                 3.8731,                 3.5926,               1.12e-05,               1.12e-05,               1.12e-05
