                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                 1.3002,                 1.1967,                 1.9598,                0.43286,                0.36721,                0.34078,                0.19109,                 3.2439,                 4.3994,                 3.1424,             0.00034656,             0.00034656,             0.00034656
                     47,                   1.28,                 1.1832,                 1.9604,                 0.4353,                0.36234,                0.33894,                0.19007,                 3.2502,                 4.4766,                 3.0943,             0.00034038,             0.00034038,             0.00034038
                     48,                 1.2608,                 1.1639,                 1.9506,                0.44631,                0.35948,                0.33502,                0.18745,                   3.27,                  4.406,                 3.1522,             0.00033419,             0.00033419,             0.00033419
                     49,                 1.2612,                 1.1524,                 1.9453,                0.45236,                0.35615,                0.34069,                0.19338,                 3.2702,                 4.4169,                 3.1379,               0.000328,               0.000328,               0.000328
                     50,                 1.2437,                 1.1399,                  1.941,                0.44384,                0.35765,                0.34373,                0.19465,                 3.2271,                 4.3333,                  3.115,             0.00032181,             0.00032181,             0.00032181
                     51,                 1.2395,                 1.1467,                 1.9368,                0.43512,                0.36843,                0.34554,                0.19316,                 3.2275,                 4.3785,                 3.1107,             0.00031562,             0.00031562,             0.00031562
                     52,                 1.2339,                 1.1246,                 1.9338,                0.43396,                0.35849,                0.33428,                0.18737,                 3.2434,                 4.4298,                 3.1181,             0.00030944,             0.00030944,             0.00030944
                     53,                 1.2455,                  1.136,                 1.9441,                0.44319,                0.36863,                0.34832,                0.19551,                 3.2264,                 4.3228,                 3.1116,             0.00030325,             0.00030325,             0.00030325
                     54,                 1.2235,                 1.1174,                 1.9297,                0.45997,                0.36234,                0.34801,                0.19797,                  3.196,                 4.3051,                 3.0897,             0.00029706,             0.00029706,             0.00029706
                     55,                 1.2156,                 1.1027,                 1.9331,                0.44258,                0.35493,                0.33874,                0.19142,                 3.2212,                 4.2925,                 3.1037,             0.00029088,             0.00029088,             0.00029088
                     56,                 1.2139,                 1.0968,                 1.9243,                 0.4551,                0.36491,                0.34794,                0.19582,                 3.2307,                 4.3485,                 3.1064,             0.00028469,             0.00028469,             0.00028469
                     57,                   1.19,                  1.064,                 1.9194,                0.43616,                0.37855,                0.35157,                0.19944,                 3.2289,                 4.2765,                 3.1151,              0.0002785,              0.0002785,              0.0002785
                     58,                 1.1804,                 1.0682,                 1.9126,                0.45396,                0.36976,                0.36039,                0.20268,                 3.2323,                 4.3697,                 3.1197,             0.00027231,             0.00027231,             0.00027231
                     59,                   1.19,                 1.0709,                 1.9233,                0.46017,                0.36926,                0.36214,                0.20547,                 3.2354,                 4.3612,                 3.1585,             0.00026613,             0.00026613,             0.00026613
                     60,                 1.1654,                 1.0282,                 1.9022,                0.43993,                0.40128,                0.36741,                0.20424,                 3.2447,                 4.1891,                 3.1192,             0.00025994,             0.00025994,             0.00025994
                     61,                 1.1619,                 1.0397,                 1.9047,                0.44611,                0.38212,                0.35561,                  0.201,                  3.247,                 4.3367,                 3.1385,             0.00025375,             0.00025375,             0.00025375
                     62,                 1.1644,                 1.0447,                  1.908,                0.46994,                0.37322,                0.35921,                0.20507,                 3.2252,                 4.3245,                  3.124,             0.00024756,             0.00024756,             0.00024756
                     63,                 1.1591,                 1.0394,                 1.9138,                 0.4662,                 0.3828,                0.36981,                0.21114,                 3.2019,                 4.2889,                  3.083,             0.00024137,             0.00024137,             0.00024137
                     64,                  1.154,                 1.0289,                 1.9067,                  0.461,                0.37308,                0.36453,                0.20902,                 3.2052,                 4.2791,                 3.0984,             0.00023519,             0.00023519,             0.00023519
                     65,                  1.143,                 1.0128,                 1.8994,                0.45561,                0.39493,                0.37405,                0.21232,                  3.212,                 4.1817,                 3.0913,               0.000229,               0.000229,               0.000229
                     66,                 1.1438,                 1.0242,                 1.9069,                0.47524,                 0.3914,                0.38412,                0.21712,                 3.1877,                 4.1783,                 3.1013,             0.00022281,             0.00022281,             0.00022281
                     67,                 1.1501,                 1.0297,                 1.9094,                0.46194,                0.38505,                0.37155,                0.21354,                 3.1842,                 4.2467,                 3.0856,             0.00021662,             0.00021662,             0.00021662
                     68,                 1.1137,                0.98696,                 1.8859,                0.46135,                0.39908,                0.37822,                0.21454,                 3.2012,                  4.208,                 3.0823,             0.00021044,             0.00021044,             0.00021044
                     69,                 1.1184,                0.99642,                 1.8902,                0.46598,                0.38063,                0.37756,                 0.2158,                 3.1995,                 4.2128,                 3.0922,             0.00020425,             0.00020425,             0.00020425
                     70,                 1.0986,                0.97545,                 1.8846,                0.47128,                0.39366,                 0.3737,                 0.2124,                 3.2081,                 4.1958,                 3.0877,             0.00019806,             0.00019806,             0.00019806
                     71,                 1.1054,                0.96564,                 1.8818,                 0.4801,                0.38418,                0.37358,                0.21252,                 3.1899,                 4.2543,                 3.0571,             0.00019188,             0.00019188,             0.00019188
                     72,                 1.0953,                 0.9609,                 1.8875,                0.48071,                0.39027,                0.38673,                0.22175,                 3.1822,                 4.1545,                 3.0478,             0.00018569,             0.00018569,             0.00018569
                     73,                 1.0911,                0.94751,                 1.8801,                0.46055,                0.38675,                0.36807,                0.20802,                 3.2267,                 4.2923,                 3.0979,              0.0001795,              0.0001795,              0.0001795
                     74,                 1.0925,                0.95861,                 1.8858,                0.47462,                0.38437,                0.37434,                0.21503,                  3.194,                 4.1882,                 3.0728,             0.00017331,             0.00017331,             0.00017331
                     75,                 1.0776,                0.93963,                 1.8706,                0.48193,                0.38848,                0.38325,                0.22003,                 3.2094,                 4.1849,                 3.0746,             0.00016713,             0.00016713,             0.00016713
                     76,                  1.066,                0.92102,                 1.8647,                0.47765,                0.38478,                0.38233,                0.22015,                 3.1931,                 4.1515,                   3.07,             0.00016094,             0.00016094,             0.00016094
                     77,                 1.0728,                0.94133,                 1.8755,                0.47028,                0.39394,                0.38938,                0.22386,                 3.1747,                 4.1717,                 3.0452,             0.00015475,             0.00015475,             0.00015475
                     78,                 1.0562,                0.91586,                 1.8682,                0.48147,                0.39831,                0.39357,                0.22528,                 3.1946,                 4.1222,                 3.0698,             0.00014856,             0.00014856,             0.00014856
                     79,                 1.0517,                0.91817,                 1.8722,                0.45896,                0.40148,                0.38966,                0.22277,                 3.1966,                 4.1907,                 3.0923,             0.00014237,             0.00014237,             0.00014237
                     80,                 1.0597,                0.92289,                 1.8734,                0.49977,                0.37174,                0.38158,                0.21988,                  3.189,                 4.1807,                 3.0596,             0.00013619,             0.00013619,             0.00013619
                     81,                 1.0453,                0.91222,                 1.8637,                0.49732,                0.38151,                0.38687,                0.22295,                 3.1933,                 4.1959,                 3.0858,                0.00013,                0.00013,                0.00013
                     82,                 1.0368,                 0.8852,                 1.8582,                0.47651,                0.40269,                0.37964,                0.21865,                 3.1906,                 4.2516,                 3.0577,             0.00012381,             0.00012381,             0.00012381
                     83,                 1.0422,                 0.9082,                  1.862,                 0.4858,                0.38907,                0.38381,                0.22268,                 3.1947,                 4.2097,                 3.0771,             0.00011763,             0.00011763,             0.00011763
                     84,                 1.0303,                0.88226,                 1.8586,                0.48829,                0.38459,                 0.3881,                0.22356,                 3.2005,                 4.2177,                 3.0843,             0.00011144,             0.00011144,             0.00011144
                     85,                 1.0368,                0.89227,                  1.862,                0.50343,                0.38292,                0.39008,                 0.2249,                  3.189,                 4.1664,                 3.0795,             0.00010525,             0.00010525,             0.00010525
                     86,                 1.0231,                0.88285,                 1.8541,                0.50004,                0.39134,                0.39027,                 0.2274,                 3.1923,                 4.1746,                 3.0816,             9.9063e-05,             9.9063e-05,             9.9063e-05
                     87,                 1.0246,                0.87368,                 1.8579,                0.49418,                0.39797,                0.39487,                0.22779,                 3.1954,                 4.1387,                 3.0647,             9.2875e-05,             9.2875e-05,             9.2875e-05
                     88,                  1.009,                0.86148,                  1.849,                0.49189,                0.40201,                0.39741,                0.23082,                 3.1777,                 4.1486,                 3.0509,             8.6688e-05,             8.6688e-05,             8.6688e-05
                     89,                0.98309,                0.86212,                 1.8431,                0.48695,                 0.3973,                0.39068,                0.22515,                 3.1749,                 4.1805,                 3.0517,               8.05e-05,               8.05e-05,               8.05e-05
                     90,                0.99823,                0.86099,                 1.8458,                0.49245,                0.39258,                0.38892,                0.22402,                 3.1873,                  4.173,                 3.0551,             7.4312e-05,             7.4312e-05,             7.4312e-05
                     91,                 2.5822,                 2.5844,                 2.6273,                0.48075,                0.38276,                0.38366,                0.21851,                 3.2123,                 4.1586,                 3.0935,             6.8125e-05,             6.8125e-05,             6.8125e-05
                     92,                 2.4847,                 2.3153,                 2.5454,                0.50126,                0.39778,                0.40209,                0.23195,                 3.1799,                 4.0282,                 3.0596,             6.1937e-05,             6.1937e-05,             6.1937e-05
                     93,                 2.4464,                 2.2301,                 2.5294,                0.48039,                0.40873,                0.39801,                 0.2316,                 3.1688,                 4.0261,                 3.0542,              5.575e-05,              5.575e-05,              5.575e-05
                     94,                 2.4112,                 2.1368,                 2.4953,                0.49564,                0.39723,                0.39551,                0.22843,                 3.1639,                 4.0921,                 3.0539,             4.9562e-05,             4.9562e-05,             4.9562e-05
                     95,                 2.4062,                 2.0988,                 2.4883,                0.50934,                 0.4072,                 0.4046,                0.23396,                 3.1744,                 4.0273,                 3.0513,             4.3375e-05,             4.3375e-05,             4.3375e-05
                     96,                 2.3875,                 2.0704,                 2.4779,                0.48708,                0.41809,                  0.409,                0.23788,                 3.1617,                 4.0037,                 3.0445,             3.7188e-05,             3.7188e-05,             3.7188e-05
                     97,                 2.3599,                 2.0303,                  2.467,                0.50175,                0.40814,                0.40401,                0.23408,                 3.1659,                 4.0535,                 3.0494,                3.1e-05,                3.1e-05,                3.1e-05
                     98,                 2.3576,                 2.0531,                 2.4659,                0.52042,                0.40436,                0.40686,                0.23587,                 3.1652,                 4.0261,                 3.0461,             2.4813e-05,             2.4813e-05,             2.4813e-05
                     99,                 2.3404,                 1.9938,                 2.4523,                0.50463,                0.40615,                0.40581,                0.23569,                 3.1675,                 4.0123,                 3.0489,             1.8625e-05,             1.8625e-05,             1.8625e-05
                    100,                 2.3523,                 1.9634,                 2.4588,                0.51924,                0.40064,                0.40827,                0.23694,                 3.1566,                 4.0158,                 3.0476,             1.2438e-05,             1.2438e-05,             1.2438e-05
